,TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude
31313,256,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3095 19th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,,30,2,37.731353,-122.4750181
31316,3300,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,4801 California St,1.0,Sidewalk: Curb side : Cutout,Private,,65,3x3,37.78452527,-122.4691841
31317,203786,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,2010 09th Ave,1.0,Sidewalk: Curb side : Yard,Private,,18,Width 6ft,37.75069153,-122.4653075
31318,12679,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,1302 Lake St,4.0,Sidewalk: Curb side : Cutout,DPW,,60,4x4,37.78633961,-122.473588
31319,228788,DPW Maintained,Lophostemon confertus :: Brisbane Box,142 South Van Ness Ave,5.0,Sidewalk: Curb side : Cutout,Private,,14,Width 3ft,37.77198937,-122.4184912
31324,234071,DPW Maintained,Pittosporum undulatum :: Victorian Box,2641 25th St,4.0,Sidewalk: Curb side : Cutout,Private,,12,Width 4ft,37.75176661,-122.4045115
31325,175411,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,229 Delano Ave,5.0,Sidewalk: Curb side : Cutout,Private,,8,Width 4ft,37.72510473,-122.4418968
31328,237779,DPW Maintained,Prunus cerasifera :: Cherry Plum,45 Upper Ter,4.0,Sidewalk: Curb side : Yard,Private,,5,Width 3ft,37.7655262,-122.4431541
31330,98829,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1020 Union St,3.0,Sidewalk: Property side : Cutout,Private,,21,3x3,37.7996351,-122.4163473
31332,7521,DPW Maintained,Ulmus parvifolia :: Chinese Elm,2790X Folsom St,1.0,Sidewalk: Curb side : Cutout,Private,,25,3X3,37.75267658,-122.4142125
31334,100160,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1699 Vallejo St,2.0,Sidewalk: Curb side : Cutout,Private,,11,,37.79644928,-122.4249817
31335,14486,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,281 Masonic Ave,7.0,Sidewalk: Curb side : Cutout,DPW,,80,3X3,37.77887032,-122.4471987
31336,203835,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,325 Valdez Ave,1.0,Sidewalk: Property side : Yard,Private,,16,Width 10ft,37.73307016,-122.4565402
31338,3867,DPW Maintained,Lophostemon confertus :: Brisbane Box,270 Cashmere St,1.0,Sidewalk: Curb side : Cutout,DPW,12/5/15 13:02,3,3X4,37.73600648,-122.3871452
31339,5648,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1301 Dolores St,1.0,Sidewalk: Curb side : Cutout,DPW,3/18/97 0:00,12,3x3,37.74851855,-122.4246984
31344,7872,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,1001 Franklin St,3.0,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.78410283,-122.4228884
31345,83490,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2034 48th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1/24/08 0:00,3,3x3,37.74845554,-122.5071655
31347,246124,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,1523 Waller St,1.0,Sidewalk: Curb side : Cutout,Private,,15,Width 0ft,37.76883529,-122.4491051
31350,251751,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,125 South Hill Blvd,1.0,Sidewalk: Curb side : Cutout,Private,10/11/17 8:38,3,3x3,37.71048518,-122.4309213
31351,193907,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,151 Berry St,10.0,Sidewalk: Curb side : Cutout,Private,,4,Width 4ft,37.77640021,-122.3924482
31353,182882,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3401 Wawona St,2.0,Sidewalk: Curb side : Cutout,Private,,7,Width 0ft,37.73612129,-122.5038767
31357,212439,DPW Maintained,Prunus cerasifera :: Cherry Plum,55 Aptos Ave,3.0,Sidewalk: Curb side : Cutout,Private,,1,Width 3ft,37.73112113,-122.4660602
31358,5158,DPW Maintained,Pyrus calleryana :: Ornamental Pear,275 Divisadero St,1.0,Sidewalk: Curb side : Cutout,Private,3/27/90 0:00,3,3X3,37.77174952,-122.4372561
31359,195658,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,637 02nd St,5.0,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.78098018,-122.3908238
31360,231608,DPW Maintained,Maytenus boaria :: Mayten,3717 23rd St,2.0,Sidewalk: Curb side : Cutout,Private,,11,Width 4ft,37.75335291,-122.425697
31361,5609,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1148 Dolores St,2.0,Sidewalk: Curb side : Cutout,DPW,,60,3X3,37.75113836,-122.425233
31362,237140,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1285 York St,1.0,Sidewalk: Curb side : Cutout,Private,,1,Width 3ft,37.75158648,-122.4080115
31363,130964,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,127 Trenton St,2.0,Sidewalk: Curb side : Cutout,Private,,2,Width 3ft,37.79636896,-122.4092346
31364,134744,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,899 Beach St,3.0,Sidewalk: Curb side : Cutout,Private,,6,Width 4ft,37.80619607,-122.423534
31365,232772,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,4421 19th St,1.0,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.75899936,-122.4385975
31366,238897,DPW Maintained,Pyrus calleryana :: Ornamental Pear,1141 South Van Ness Ave,1.0,Sidewalk: Curb side : Cutout,Private,,8,Width 3ft,37.75481129,-122.4163912
31370,142649,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2111 Stockton St,1.0,Sidewalk: Curb side : Cutout,Private,,9,Width 0ft,37.80525594,-122.4102262
31371,24271,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,300X Winding Way,9.0,Median : Cutout,DPW,,6,8,37.70910675,-122.436956
31372,7109,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,2160 Fell St,1.0,Sidewalk: Curb side : Cutout,DPW,,22,3X3,37.77211073,-122.4534337
31376,72362,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,651 22nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,,12,,37.7754927,-122.4812578
31380,7083,DPW Maintained,Pyrus calleryana :: Ornamental Pear,1790 Fell St,1.0,Sidewalk: Curb side : Cutout,Private,,3,3X3,37.7728895,-122.4473396
31383,142022,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,620 GROVE ST,1.0,Sidewalk: Curb side : Cutout,Private,,1,Width 0ft,37.77741298,-122.4269396
31385,112129,Permitted Site,Ginkgo biloba :: Maidenhair Tree,850X COLUMBUS AVE,3.0,Sidewalk: Curb side : Cutout,Rec/Park,,3,3x6,37.80249808,-122.4132903
31387,127243,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2519 Pierce St,2.0,Sidewalk: Curb side : Cutout,Private,,12,Width 4ft,37.79367612,-122.4382543
31389,233637,DPW Maintained,Olea europaea :: Olive Tree,758x San Jose Ave,2.0,Median : Cutout,DPW,,4,Width 3ft,37.74272487,-122.4231172
31390,128067,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',262 North Point St,9.0,Sidewalk: Curb side : Cutout,Private,,17,Width 4ft,37.80660559,-122.4127788
31393,31434,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,4301 21st St,1.0,Sidewalk: Curb side : Cutout,Private,5/1/95 0:00,4,,37.75530799,-122.4393453
31394,213089,DPW Maintained,Prunus cerasifera :: Cherry Plum,218 Dorado Ter,1.0,Sidewalk: Curb side : Cutout,Private,,3,Width 3ft,37.72633031,-122.461444
31395,23289,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,895X Van Ness Ave,3.0,Sidewalk: Curb side : Cutout,DPW,5/27/92 0:00,12,4X4,37.78379351,-122.4211098
31396,228911,DPW Maintained,Lophostemon confertus :: Brisbane Box,902 Duboce Ave,8.0,Sidewalk: Property side : Yard,Private,,14,,37.76902088,-122.4347478
31397,15912,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,5694X Mission St,3.0,Sidewalk: Curb side : Cutout,DPW,2/23/95 0:00,6,3x3,37.7101393,-122.4490293
31398,60388,DPW Maintained,Prunus cerasifera :: Cherry Plum,1454 Palou Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/26/82 0:00,1,,37.73248169,-122.3880855
31399,123658,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,4405 Cornwall St,2.0,Sidewalk: Curb side : Cutout,Private,,15,Width 3ft,37.78472406,-122.4647676
31400,30877,DPW Maintained,Maytenus boaria :: Mayten,264 Fair Oaks St,1.0,Sidewalk: Curb side : Cutout,Private,3/8/95 0:00,4,,37.75245317,-122.4241059
31401,130370,DPW Maintained,Lophostemon confertus :: Brisbane Box,1401 Sansome St,4.0,Sidewalk: Curb side : Cutout,Private,,4,Width 4ft,37.80457869,-122.4035498
31402,9424,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,701X Golden Gate Ave,4.0,Sidewalk: Curb side : Cutout,Private,2/1/94 0:00,12,3X3,37.78069501,-122.422451
31404,120411,DPW Maintained,Prunus cerasifera :: Cherry Plum,695 23rd Ave,1.0,Sidewalk: Curb side : Yard,Private,,5,Width 3ft,37.77471315,-122.4822723
31408,8852,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,4055X Geary Blvd,7.0,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.78095322,-122.4627228
31412,184490,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1870 38th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,1,Width 0ft,37.75200158,-122.4966624
31414,130845,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2080 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,,7,Width 4ft,37.79575512,-122.4314663
31415,226248,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,3386 22nd St,2.0,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.75525476,-122.4227895
31416,14311,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2190X Market St,1.0,Sidewalk: Curb side : Cutout,DPW,,10,4X4,37.76647199,-122.4304502
31418,28763,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1595X Guerrero St,2.0,Sidewalk: Curb side : Cutout,Private,,6,3X3,37.74567125,-122.4221422
31422,210794,DPW Maintained,Olea europaea :: Olive Tree,2350 15th Ave,2.0,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.74414043,-122.4713433
31423,210862,DPW Maintained,Olea europaea :: Olive Tree,412 Joost Ave,1.0,Sidewalk: Property side : Yard,Private,,9,Width 6ft,37.73240832,-122.4446047
31426,9938,DPW Maintained,Maytenus boaria :: Mayten,599X Green St,3.0,Sidewalk: Curb side : Cutout,DPW,,75,3x3,37.79942543,-122.4089748
31427,211927,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,145 San Anselmo Ave,1.0,Sidewalk: Curb side : Yard,Private,,1,Width 8ft,37.73665989,-122.4659301
31429,1576,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,605 Arguello Blvd,1.0,Sidewalk: Curb side : Cutout,DPW,3/16/99 0:00,6,3x3,37.77910823,-122.4588263
31430,180214,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,61 Garrison Ave,1.0,Sidewalk: Curb side : Cutout,Private,,2,Width 2ft,37.71010353,-122.4132331
31431,222262,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,186 Bradford St,1.0,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.74008179,-122.4096691
31432,26367,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2679 San Jose Ave,1.0,Sidewalk: Curb side : Cutout,DPW,12/16/97 0:00,3,3X3,37.71495201,-122.451315
31436,142859,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1217 POLK ST,1.0,Sidewalk: Curb side : Pot,Private,,2,Width 0ft,37.78804765,-122.4202566
31437,14269,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2100X Market St,7.0,Sidewalk: Curb side : Cutout,DPW,,12,4X4,37.76732259,-122.4293379
31438,91861,DPW Maintained,Pittosporum undulatum :: Victorian Box,250 Irving St,3.0,Sidewalk: Curb side : Cutout,DPW,12/10/08 0:00,3,3x3,37.76434975,-122.4604367
31439,52645,DPW Maintained,Maytenus boaria :: Mayten,952 De Haro St,1.0,Sidewalk: Curb side : Cutout,Private,3/16/06 0:00,4,3x3,37.75780964,-122.401032
31442,242518,DPW Maintained,Ulmus parvifolia :: Chinese Elm,3046 Folsom St,1.0,Sidewalk: Curb side : Cutout,Private,,10,Width 4ft,37.74895703,-122.4138501
31443,133736,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2617 Clay St,1.0,Sidewalk: Curb side : Cutout,Private,,14,Width 3ft,37.79040127,-122.4361594
31448,112735,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2 Spruce St,6.0,Sidewalk: Curb side : Cutout,Private,,11,3x3,37.79050161,-122.4541536
31449,22070,DPW Maintained,Lophostemon confertus :: Brisbane Box,2955 03rd St,7.0,Sidewalk: Curb side : Cutout,Private,9/9/15 0:00,8,3X3,37.75213556,-122.3875394
31450,14080,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1422 Market St,1.0,Sidewalk: Curb side : Cutout,DPW,,12,4x4,37.77628457,-122.4180163
31451,228202,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,173 Eureka St,1.0,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.75957329,-122.4380786
31454,73760,DPW Maintained,Ulmus parvifolia :: Chinese Elm,3485 Jackson St,1.0,Sidewalk: Curb side : Cutout,Private,,10,,37.79017442,-122.4521914
31457,194965,DPW Maintained,Pittosporum undulatum :: Victorian Box,380 Clementina St,7.0,Sidewalk: Curb side : Cutout,Private,,9,Width 2ft,37.78089834,-122.4037403
31458,230667,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3637 22nd St,4.0,Sidewalk: Curb side : Yard,Private,,6,Width 3ft,37.75473195,-122.4292842
31459,35361,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,969 Rhode Island St,1.0,Sidewalk: Curb side : Cutout,Private,2/23/98 0:00,4,,37.7576061,-122.4017843
31461,261998,Planning Code 138.1 required,Platanus x hispanica :: Sycamore: London Plane,607X Florida St,4.0,Sidewalk: Curb side : Cutout,Private,4/7/20 0:00,3,4x4,37.76159237,-122.4110119
31468,120057,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,142 27th Ave,2.0,Sidewalk: Curb side : Cutout,Private,,31,Width 4ft,37.78669978,-122.4872935
31469,137118,DPW Maintained,Lophostemon confertus :: Brisbane Box,2150 North Point St,3.0,Sidewalk: Curb side : Cutout,DPW for City Agency,1/20/15 0:00,0,Width 4ft,37.80295348,-122.4425126
31470,202537,DPW Maintained,Lophostemon confertus :: Brisbane Box,35 Stanford St,3.0,Sidewalk: Curb side : Cutout,Private,,1,Width 3ft,37.78104394,-122.3920735
31471,130340,DPW Maintained,Lophostemon confertus :: Brisbane Box,19 Chestnut St,12.0,Sidewalk: Curb side : Cutout,Private,,8,Width 5ft,37.80484803,-122.4039577
31473,16324,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,775 Monterey Blvd,1.0,Sidewalk: Curb side : Cutout,Private,,18,3X3,37.73142591,-122.4528169
31475,190312,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',235 01st St,6.0,Sidewalk: Curb side : Cutout,Private,,14,Width 4ft,37.78828957,-122.3955514
31476,46787,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,42 Tingley St,1.0,Sidewalk: Curb side : Cutout,Private,4/25/02 0:00,8,,37.72874803,-122.4327165
31480,7636,DPW Maintained,Ulmus parvifolia :: Chinese Elm,3268 Folsom St,1.0,Sidewalk: Curb side : Cutout,DPW,,18,4X4,37.74578202,-122.4135286
31481,2487,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,101X Roosevelt Way,1.0,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.76663045,-122.4389353
31482,97688,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,290X Granada Ave,1.0,Sidewalk: Curb side : Cutout,Private,4/1/03 0:00,5,3x3,37.72372592,-122.4570868
31483,2647,DPW Maintained,Olea europaea :: Olive Tree,1944 Bush St,1.0,Sidewalk: Curb side : Cutout,Private,,6,3X3,37.78762762,-122.4292876
31485,54185,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,1526 Kirkwood Ave,1.0,Sidewalk: Curb side : Cutout,Private,6/19/72 0:00,30,4x4,37.73745022,-122.3885432
31486,2821,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1100X California St,7.0,Sidewalk: Curb side : Cutout,Private,,45,3X3,37.79160829,-122.4133431
31489,18376,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,714 Potrero Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2/28/06 0:00,6,3X3,37.76036211,-122.4071915
31490,188914,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,2001 25th St,5.0,Sidewalk: Property side : Yard,Private,,7,Width 8ft,37.75193879,-122.3998799
31492,231745,DPW Maintained,Maytenus boaria :: Mayten,49 High St,1.0,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.74850453,-122.4434263
31493,5078,DPW Maintained,Lophostemon confertus :: Brisbane Box,2543 Diamond St,1.0,Sidewalk: Curb side : Cutout,DPW,,45,3X3,37.73831459,-122.4345774
31494,230044,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,161 Ellsworth St,1.0,Sidewalk: Curb side : Cutout,Private,,15,Width 3ft,37.74078352,-122.4144727
31496,210371,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,580 Dewey Blvd,1.0,Sidewalk: Curb side : Cutout,Private,,20,Width 6ft,37.7441933,-122.4632707
31497,12425,DPW Maintained,Pittosporum undulatum :: Victorian Box,1701X Laguna St,4.0,Sidewalk: Curb side : Cutout,DPW,,12,4X4,37.78690112,-122.4284723
31498,232238,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1742 Sanchez St,1.0,Sidewalk: Curb side : Cutout,Private,,14,Width 4ft,37.74117509,-122.4289045
31499,182070,DPW Maintained,Pittosporum undulatum :: Victorian Box,1399 30th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,6,Width 0ft,37.76149183,-122.4888654
31502,185379,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3001 Vicente St,5.0,Sidewalk: Property side : Yard,Private,,13,Width 0ft,37.7381995,-122.4985194
31504,209338,DPW Maintained,Maytenus boaria :: Mayten,1247 15th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,11,Width 4ft,37.76474553,-122.4729329
31506,115012,DPW Maintained,Pittosporum undulatum :: Victorian Box,1600 Pierce St,2.0,Sidewalk: Curb side : Cutout,Private,,2,3x3,37.78498316,-122.4363639
31507,200787,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1600 McKinnon Ave,1.0,Sidewalk: Curb side : Cutout,Private,,20,Width 0ft,37.73603211,-122.3892175
31508,126706,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1892 Union St,3.0,Sidewalk: Curb side : Cutout,Private,,14,Width 3ft,37.79780675,-122.4303927
31509,244422,DPW Maintained,Ulmus parvifolia :: Chinese Elm,100x Octavia St,2.0,Median : Cutout,DPW,,5,Width 0ft,37.7731309,-122.4237352
31510,218468,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,336 Holloway Ave,1.0,Sidewalk: Curb side : Cutout,Private,,7,Width 4ft,37.72189544,-122.4567507
31511,209684,DPW Maintained,Maytenus boaria :: Mayten,1853 15th Ave,1.0,Sidewalk: Curb side : Yard,Private,,4,Width 3ft,37.75346202,-122.4721372
31513,14385,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2362 Market St,1.0,Sidewalk: Curb side : Cutout,DPW,,12,4X4,37.76331374,-122.4344483
31514,17062,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1331 Oak St,1.0,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.77256742,-122.4412342
31517,54866,Permitted Site,Pittosporum undulatum :: Victorian Box,1849 Hayes St,1.0,Sidewalk: Curb side : Cutout,Private,8/17/72 0:00,17,3x3,37.77376549,-122.4468603
31518,247998,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,346 Peralta Ave,2.0,Side Yard : Yard,Private,,17,,37.74472379,-122.4088603
31519,18892,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2512 Sacramento St,1.0,Sidewalk: Curb side : Cutout,DPW,,6,3X3,37.78984074,-122.4345235
31522,132022,DPW Maintained,Olea europaea :: Olive Tree,928 Lombard St,3.0,Sidewalk: Curb side : Cutout,Private,,9,Width 3ft,37.80240739,-122.4168718
31523,120953,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2496x 34th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,11,3x3,37.74061383,-122.4915632
31524,142686,DPW Maintained,Pyrus calleryana :: Ornamental Pear,2335 MASON ST,3.0,Sidewalk: Curb side : Cutout,Private,,6,Width 0ft,37.80486206,-122.4135336
31525,41106,DPW Maintained,Pittosporum undulatum :: Victorian Box,32 Clayton St,1.0,Sidewalk: Curb side : Cutout,Private,11/10/99 0:00,4,,37.77495885,-122.4495427
31527,241764,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,260 29th St,1.0,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.74381481,-122.4258404
31530,17523,DPW Maintained,Ulmus parvifolia :: Chinese Elm,309 Persia Ave,1.0,Sidewalk: Curb side : Cutout,DPW,,18,3x3,37.72201824,-122.4334762
31531,59279,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2206 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,8/8/80 0:00,15,,37.79546445,-122.433772
31532,177787,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,401 Cordova St,6.0,Sidewalk: Curb side : Cutout,Private,,6,Width 6ft,37.70990697,-122.4347582
31533,226223,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,587 Shotwell St,1.0,Sidewalk: Curb side : Cutout,Private,,2,Width 3ft,37.75897589,-122.4157305
31534,213529,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1301 Plymouth Ave,3.0,Sidewalk: Curb side : Cutout,Private,,6,Width 4ft,37.7260174,-122.4565894
31537,66360,DPW Maintained,Maytenus boaria :: Mayten,2785 Union St,1.0,Sidewalk: Curb side : Cutout,Private,12/21/90 0:00,9,,37.79580393,-122.4451489
31539,130284,DPW Maintained,Lophostemon confertus :: Brisbane Box,2800 Leavenworth St,2.0,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.80730558,-122.4189188
