,TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude
20726,205041,DPW Maintained,Hybrid Strawberry Tree,231 Granada Ave,1.0,Sidewalk: Curb side : Cutout,Private,,2,Width 4ft,37.72259494,-122.457244
20729,79376,DPW Maintained,Kwanzan Flowering Cherry,683 39th Ave,1.0,Sidewalk: Curb side : Cutout,Private,7/10/09 0:00,3,3x3,37.77599035,-122.4995706
20733,253051,DPW Maintained,Brisbane Box,101 Donahue St,4.0,Sidewalk: Curb side : Cutout,Private,7/12/17 0:00,3,3x3,37.72876777,-122.3700947
20734,121785,DPW Maintained,Swamp Myrtle,1501x Illinois St,21.0,Sidewalk: Curb side : Cutout,Private,,3,3x3,37.75207909,-122.3866367
20735,137655,DPW Maintained,Victorian Box,909 CENTRAL AVE,1.0,Sidewalk: Curb side : Cutout,Private,,14,Width 0ft,37.77830214,-122.445309
20736,133169,DPW Maintained,Victorian Box,1900 The Embarcadero,5.0,Sidewalk: Curb side : Cutout,Private,,7,Width 4ft,37.80775747,-122.4084099
20737,38102,DPW Maintained,Hybrid Strawberry Tree,1325 27th Ave,1.0,Sidewalk: Curb side : Cutout,Private,7/13/98 0:00,13,,37.76271396,-122.4857397
20739,31924,DPW Maintained,Cherry Plum,400 Rivera St,1.0,Sidewalk: Curb side : Cutout,Private,6/26/95 0:00,4,,37.74709329,-122.4706502
20741,127861,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',1898 Hyde St,2.0,Sidewalk: Curb side : Cutout,DPW,,19,Width 3ft,37.7981289,-122.4187514
20742,229388,DPW Maintained,Southern Magnolia,720 York St,3.0,Sidewalk: Curb side : Cutout,Private,,8,Width 4ft,37.7602439,-122.4091063
20743,128416,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',555 California St,2.0,Sidewalk: Curb side : Cutout,Private,,12,Width 4ft,37.79259825,-122.4041371
20745,62178,DPW Maintained,Kwanzan Flowering Cherry,28 Meda Ave,1.0,Sidewalk: Curb side : Cutout,Private,9/24/85 0:00,11,,37.72367109,-122.4415026
20747,238743,DPW Maintained,Sycamore: London Plane,790 Shotwell St,1.0,Sidewalk: Curb side : Cutout,Private,,14,Width 3ft,37.75592077,-122.4155632
20749,122509,DPW Maintained,Brisbane Box,701X Valencia St,1.0,Sidewalk: Curb side : Cutout,DPW,,6,3x6,37.76158574,-122.4213884
20751,8156,DPW Maintained,New Zealand Xmas Tree,1062 Fulton St,1.0,Sidewalk: Curb side : Cutout,Private,,60,4X4,37.77742006,-122.4343365
20752,127505,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',281 Geary St,3.0,Sidewalk: Curb side : Cutout,Private,8/17/18 0:00,3,Width 4ft,37.78735425,-122.4077208
20753,211746,DPW Maintained,Victorian Box,2427 15th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.74265444,-122.4714078
20755,127348,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',2198 Jackson St,2.0,Sidewalk: Curb side : Cutout,Private,,8,Width 5ft,37.79298146,-122.4310736
20756,140161,DPW Maintained,Hybrid Strawberry Tree,251 ASHBURY ST,3.0,Sidewalk: Curb side : Cutout,Private,,15,Width 0ft,37.77299605,-122.4476099
20757,28240,DPW Maintained,New Zealand Xmas Tree,6933 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.77936433,-122.4938735
20760,20252,DPW Maintained,Sycamore: London Plane,1880 Geary Blvd,4.0,Sidewalk: Curb side : Cutout,DPW,,1,3X3,37.78441477,-122.4341916
20762,5431,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',487 Dolores St,1.0,Sidewalk: Curb side : Cutout,DPW,,32,0,37.76168251,-122.4259504
20763,13164,DPW Maintained,Brisbane Box,1901 Lombard St,3.0,Sidewalk: Curb side : Cutout,DPW,1/30/08 0:00,0,3X3,37.80018199,-122.4327396
20764,250918,DPW Maintained,Hybrid Strawberry Tree,287 28th Ave,2.0,Sidewalk: Curb side : Yard,Private,,8,Width 4ft,37.78401222,-122.4883244
20765,249398,DPW Maintained,Victorian Box,350 Turk St,5.0,Sidewalk: Curb side : Cutout,Private,,13,Width 4ft,37.7827304,-122.4150959
20766,72210,DPW Maintained,New Zealand Xmas Tree,355 Green St,1.0,Sidewalk: Curb side : Cutout,Private,,13,,37.79991454,-122.4051424
20768,135578,DPW Maintained,Sycamore: London Plane,700 The Embarcadero,6.0,Sidewalk: Curb side : Cutout,Private,,6,Width 4ft,37.79694624,-122.3959307
20770,238242,DPW Maintained,Kwanzan Flowering Cherry,185 Hancock St,1.0,Sidewalk: Curb side : Cutout,Private,,9,Width 3ft,37.76018499,-122.432453
20773,228110,DPW Maintained,Brisbane Box,1 Clarendon Ave,2.0,Sidewalk: Curb side : Yard,Private,,4,Width 2ft,37.75892929,-122.4488727
20777,218739,DPW Maintained,Swamp Myrtle,32 Los Palmos Dr,3.0,Back Yard : Yard,Private,,3,Width 3ft,37.73492453,-122.4465073
20779,211872,DPW Maintained,Sycamore: London Plane,1370 14th Ave,1.0,Sidewalk: Property side : Yard,Private,,12,Width 5ft,37.76246085,-122.4714568
20780,135094,DPW Maintained,Sycamore: London Plane,1401 The Embarcadero,52.0,Sidewalk: Property side : Yard,Private,,5,,37.80826316,-122.408972
20781,115820,DPW Maintained,Southern Magnolia,70 Gladstone Dr,1.0,Sidewalk: Curb side : Cutout,Private,2/25/16 0:00,3,,37.73006297,-122.4203712
20782,14122,DPW Maintained,Sycamore: London Plane,1600X Market St,3.0,Sidewalk: Curb side : Cutout,DPW,7/7/11 15:22,2,4x4,37.77392686,-122.4210615
20786,243309,Permitted Site,Cherry Plum,780 South Van Ness Ave,2.0,Sidewalk: Curb side : Cutout,Private,1/3/17 10:07,0,Width 3ft,37.76070019,-122.4171827
20788,130218,DPW Maintained,Brisbane Box,1550 Jackson St,2.0,Sidewalk: Curb side : Cutout,Private,,13,Width 3ft,37.79430987,-122.420573
20790,132815,DPW Maintained,Victorian Box,2529 Washington St,1.0,Sidewalk: Curb side : Cutout,Private,,24,Width 3ft,37.79149889,-122.4346127
20795,230787,DPW Maintained,Southern Magnolia,250 Cumberland St,1.0,Sidewalk: Curb side : Cutout,Private,,2,Width 3ft,37.75887548,-122.4293096
20796,57517,DPW Maintained,Victorian Box,3561 Pierce St,1.0,Sidewalk: Curb side : Cutout,Private,9/30/76 0:00,11,,37.80350548,-122.4401721
20798,128383,Undocumented,Indian Laurel Fig Tree 'Green Gem',109 Trenton St,1.0,Sidewalk: Curb side : Cutout,Private,,17,Width 3ft,37.79593813,-122.4091329
20800,236130,DPW Maintained,Victorian Box,379 Hermann St,3.0,Sidewalk: Curb side : Cutout,Private,,8,Width 3ft,37.77001294,-122.4313823
20804,38966,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',1550 Bay St,2.0,Sidewalk: Curb side : Cutout,Private,11/17/98 0:00,5,,37.80331617,-122.4322201
20805,24956,DPW Maintained,Brisbane Box,3150 03rd St,6.0,Sidewalk: Curb side : Cutout,DPW,10/20/95 0:00,8,3x2,37.74960989,-122.3876653
20808,237083,DPW Maintained,Kwanzan Flowering Cherry,88 Hoff St,4.0,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.76382422,-122.4205304
20810,212458,DPW Maintained,Cherry Plum,768 Faxon Ave,1.0,Sidewalk: Property side : Yard,Private,,5,Width 10ft,37.72714854,-122.4598322
20811,126719,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',2400 Green St,3.0,Sidewalk: Curb side : Cutout,Private,,13,Width 4ft,37.79577542,-122.4388112
20813,230226,DPW Maintained,Southern Magnolia,49 Potomac St,1.0,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.76993748,-122.4325941
20815,175490,DPW Maintained,Hybrid Strawberry Tree,780 Woolsey St,10.0,Sidewalk: Curb side : Cutout,Private,,8,Width 3ft,37.72305668,-122.4111928
20816,122247,DPW Maintained,Brisbane Box,47 Lake St,1.0,Sidewalk: Property side : Yard,Private,,16,Width 4ft,37.78624682,-122.4757136
20826,56187,Permitted Site,Cherry Plum,238 Jersey St,1.0,Sidewalk: Curb side : Cutout,Private,3/3/09 0:00,4,3x3,37.75078048,-122.4304581
20832,234985,DPW Maintained,Victorian Box,4362 24th St,2.0,Sidewalk: Curb side : Cutout,Private,,18,Width 3ft,37.75100409,-122.4398842
20840,33812,DPW Maintained,Kwanzan Flowering Cherry,261 Linden St,1.0,Sidewalk: Curb side : Cutout,Private,11/26/96 0:00,5,,37.77645683,-122.4222788
20842,127220,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',2887 Green St,1.0,Sidewalk: Curb side : Cutout,Private,,13,Width 4ft,37.79466352,-122.4465414
20844,49619,DPW Maintained,Brisbane Box,1452 Howard St,1.0,Sidewalk: Curb side : Cutout,Private,5/13/03 0:00,6,3x3,37.77362265,-122.4150721
20849,115611,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',501 02nd St,6.0,Sidewalk: Curb side : Cutout,Private,,22,3x3,37.78301773,-122.3933801
20850,130380,DPW Maintained,Brisbane Box,1301 Sansome St,1.0,Sidewalk: Curb side : Cutout,Private,,7,Width 4ft,37.80242791,-122.4031145
20853,200397,DPW Maintained,Brisbane Box,1001x Harrison St,2.0,Sidewalk: Curb side : Cutout,Private,,2,Width 8ft,37.77685503,-122.4043412
20855,179067,DPW Maintained,Kwanzan Flowering Cherry,25 Meda Ave,2.0,Sidewalk: Curb side : Cutout,Private,,9,Width 3ft,37.72357194,-122.4414705
20859,128090,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',103 North Point St,7.0,Sidewalk: Curb side : Cutout,Private,,11,Width 3ft,37.80697349,-122.4098627
20863,124363,DPW Maintained,Southern Magnolia,69 Palm Ave,2.0,Sidewalk: Curb side : Cutout,Private,,3,Width 2ft,37.78442286,-122.4580529
20865,24528,DPW Maintained,Sycamore: London Plane,2790X 14th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,,15,3x3,37.73807328,-122.4690579
20867,230269,DPW Maintained,Southern Magnolia,41 Surrey St,1.0,Sidewalk: Curb side : Cutout,Private,,9,Width 3ft,37.73526018,-122.4332319
20868,91973,DPW Maintained,Kwanzan Flowering Cherry,1336 09th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2/20/09 0:00,3,3x3,37.76334122,-122.4661927
20870,121768,DPW Maintained,Swamp Myrtle,1501x Illinois St,4.0,Sidewalk: Curb side : Cutout,Private,,3,3x3,37.75090731,-122.3865206
20879,135933,DPW Maintained,Kwanzan Flowering Cherry,98 Spruce St,1.0,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.79036051,-122.4541287
20884,226547,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',48 Dorland St,1.0,Sidewalk: Curb side : Cutout,Private,,19,Width 5ft,37.76232896,-122.4249663
20885,229596,DPW Maintained,Southern Magnolia,34 Parnassus Ave,1.0,Sidewalk: Curb side : Cutout,Private,,6,Width 4ft,37.76510633,-122.4483954
20887,250298,DPW Maintained,Sycamore: London Plane,2 United Nations Plz,11.0,Sidewalk: Curb side : Yard,Private,,10,Width 0ft,37.77970337,-122.4145272
20889,238421,DPW Maintained,Kwanzan Flowering Cherry,39 Ord St,1.0,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.76304605,-122.4401863
20895,101486,Undocumented,Brisbane Box,1805X Alameda St,4.0,Sidewalk: Curb side : Cutout,Private,,5,3x3,37.76858949,-122.4029863
20897,34884,DPW Maintained,Sycamore: London Plane,211 Main St,1.0,Sidewalk: Curb side : Cutout,Private,9/9/97 0:00,10,,37.79034174,-122.3929039
20902,195659,DPW Maintained,Sycamore: London Plane,637 02nd St,6.0,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.78101726,-122.3908726
20903,208230,DPW Maintained,Brisbane Box,18 Santa Monica Way,2.0,Sidewalk: Curb side : Yard,Private,,5,Width 6ft,37.73872715,-122.4653292
20904,236833,DPW Maintained,Cherry Plum,29 Woodland Ave,1.0,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.76363403,-122.4534405
20905,195836,DPW Maintained,Sycamore: London Plane,248 06th St,4.0,Sidewalk: Curb side : Cutout,Private,,7,Width 4ft,37.77889924,-122.4062882
20906,236901,DPW Maintained,Cherry Plum,256 Alma St,1.0,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.76294989,-122.4517903
20908,178502,DPW Maintained,Victorian Box,382 Moscow St,1.0,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.72159268,-122.4274758
20909,177623,DPW Maintained,New Zealand Xmas Tree,600 Italy Ave,4.0,Sidewalk: Curb side : Cutout,Private,,8,Width 2ft,37.71597313,-122.4344236
20910,124114,Permitted Site,Southern Magnolia,4200 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,Private,,9,Width 5ft,37.78115554,-122.4644439
20916,12893,DPW Maintained,Cherry Plum,255X Larch St,3.0,Sidewalk: Curb side : Cutout,Private,2/2/90 0:00,3,3X3,37.78230968,-122.4214467
20917,130010,DPW Maintained,Brisbane Box,255 Jones St,1.0,Sidewalk: Curb side : Cutout,Private,,8,Width 4ft,37.78374972,-122.4126369
20920,25764,DPW Maintained,Hybrid Strawberry Tree,1686 Geneva Ave,1.0,Sidewalk: Curb side : Cutout,Private,1/15/97 0:00,16,2X3,37.71122057,-122.4271994
20923,43505,Permitted Site,Cherry Plum,160 Newman St,1.0,Sidewalk: Curb side : Cutout,Private,7/19/00 0:00,6,3x9,37.73765139,-122.417144
20925,125647,DPW Maintained,Hybrid Strawberry Tree,2343 Octavia St,2.0,Sidewalk: Curb side : Cutout,Private,,13,Width 4ft,37.79402763,-122.428196
20928,229431,DPW Maintained,Southern Magnolia,723 Hampshire St,1.0,Sidewalk: Curb side : Cutout,Private,,11,Width 3ft,37.75982344,-122.407903
20929,140995,DPW Maintained,New Zealand Xmas Tree,2425 GEARY BLVD,9.0,Sidewalk: Curb side : Cutout,Private,,8,Width 0ft,37.78263418,-122.4435463
20930,139468,DPW Maintained,Cherry Plum,809 BRODERICK ST,3.0,Sidewalk: Curb side : Cutout,Private,,4,Width 0ft,37.77770067,-122.4401193
20931,1382,DPW Maintained,Victorian Box,601X Arguello Blvd,1.0,Sidewalk: Curb side : Cutout,Private,,90,3X3,37.77917079,-122.4588385
20939,184937,DPW Maintained,Hybrid Strawberry Tree,3109 Ortega St,13.0,Sidewalk: Curb side : Cutout,Private,,5,Width 0ft,37.75139166,-122.4963925
20942,69226,DPW Maintained,Swamp Myrtle,506 Grove St,1.0,Sidewalk: Curb side : Cutout,Private,1/31/94 0:00,9,,37.77762407,-122.425202
20943,221081,DPW Maintained,Hybrid Strawberry Tree,123 Laidley St,2.0,Sidewalk: Curb side : Pot,Private,,9,Width 3ft,37.73989803,-122.4297172
20947,101404,DPW Maintained,Victorian Box,428 Missouri St,1.0,Sidewalk: Curb side : Cutout,Private,,11,6x9,37.76089207,-122.3964716
20950,24274,DPW Maintained,Victorian Box,350X Winding Way,12.0,Median : Cutout,DPW,,6,8,37.71000523,-122.4388049
20953,195354,DPW Maintained,Sycamore: London Plane,100 Steuart St,10.0,Sidewalk: Curb side : Cutout,Private,,10,Width 4ft,37.79249286,-122.3923941
20955,130143,DPW Maintained,Brisbane Box,600 Gough St,2.0,Sidewalk: Curb side : Cutout,Private,2/27/17 0:00,3,Width 4ft,37.77892268,-122.4233
20959,236319,DPW Maintained,Cherry Plum,2870 22nd St,1.0,Sidewalk: Curb side : Cutout,Private,,10,Width 5ft,37.75590887,-122.4118541
20962,128418,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',555 California St,4.0,Sidewalk: Curb side : Cutout,Private,,12,Width 5ft,37.79260938,-122.4039972
20963,195239,DPW Maintained,Sycamore: London Plane,1200x Evans Ave,34.0,Median : Yard,DPW,,9,,37.73992261,-122.3829623
20970,73395,DPW Maintained,Cherry Plum,144 Cole St,2.0,Sidewalk: Curb side : Cutout,Private,,5,,37.77366016,-122.4508877
20978,229591,DPW Maintained,Southern Magnolia,45 Grattan St,1.0,Sidewalk: Curb side : Cutout,Private,,6,Width 4ft,37.76405547,-122.4489856
20988,192527,DPW Maintained,Brisbane Box,1064 Mission St,3.0,Sidewalk: Curb side : Cutout,Private,,14,Width 3ft,37.77987533,-122.4101949
20989,130110,DPW Maintained,Brisbane Box,602 Van Ness Ave,6.0,Sidewalk: Curb side : Cutout,Private,,5,Width 4ft,37.78169373,-122.420618
20999,12453,DPW Maintained,Sycamore: London Plane,200X Lake Merced Blvd,4.0,Median : Cutout,DPW,,3,6,37.73115674,-122.4979653
21002,43188,DPW Maintained,Cherry Plum,158 Sweeny St,1.0,Sidewalk: Curb side : Cutout,Private,7/11/00 0:00,6,,37.73283158,-122.4085932
21007,235633,DPW Maintained,Sycamore: London Plane,3027 21st St,1.0,Sidewalk: Curb side : Cutout,Private,,18,Width 3ft,37.7571935,-122.4153936
21008,185365,DPW Maintained,New Zealand Xmas Tree,2900 Wawona St,2.0,Sidewalk: Property side : Yard,Private,,6,Width 0ft,37.73655639,-122.4980477
21010,182845,DPW Maintained,New Zealand Xmas Tree,1401 Noriega St,1.0,Sidewalk: Curb side : Cutout,Private,,11,Width 0ft,37.75403805,-122.478886
21012,230438,DPW Maintained,Southern Magnolia,112 Precita Ave,1.0,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.74679553,-122.4178642
21016,125652,DPW Maintained,Hybrid Strawberry Tree,2080 Jackson St,3.0,Sidewalk: Curb side : Cutout,Private,,9,Width 5ft,37.79318649,-122.4294473
21018,85574,DPW Maintained,Southern Magnolia,1340 Palou Ave,1.0,Sidewalk: Curb side : Cutout,DPW,3/21/07 0:00,3,3x3,37.73133025,-122.386063
21020,97265,DPW Maintained,Hybrid Strawberry Tree,438 35th Ave,1.0,Sidewalk: Curb side : Cutout,Private,9/9/11 0:00,2,3x3,37.78072593,-122.4954523
21026,218633,DPW Maintained,Swamp Myrtle,345 Santiago St,3.0,Sidewalk: Curb side : Cutout,Private,,1,Width 3ft,37.74504376,-122.4711566
21028,235396,DPW Maintained,Sycamore: London Plane,100 Julian Ave,2.0,Sidewalk: Curb side : Cutout,Private,,13,Width 5ft,37.76643587,-122.421105
21029,238432,DPW Maintained,Kwanzan Flowering Cherry,308 Corbett Ave,3.0,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.76034008,-122.444645
21034,83781,DPW Maintained,Swamp Myrtle,1659 44th Ave,2.0,Sidewalk: Curb side : Cutout,Private,1/23/08 0:00,0,3x3,37.7556921,-122.5035362
21036,128607,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',302 Clay St,12.0,Sidewalk: Curb side : Cutout,Private,,17,Width 3ft,37.79514102,-122.4001443
21038,134008,DPW Maintained,Sycamore: London Plane,2587 Green St,5.0,Sidewalk: Curb side : Cutout,Private,,13,Width 4ft,37.79529732,-122.441462
21039,142156,DPW Maintained,Southern Magnolia,552 BRODERICK ST,1.0,Sidewalk: Curb side : Cutout,Private,,1,Width 0ft,37.77551288,-122.4395446
21041,133327,DPW Maintained,Sycamore: London Plane,2854 Green St,1.0,Sidewalk: Curb side : Cutout,Private,,11,Width 4ft,37.79485246,-122.4460679
21042,120435,DPW Maintained,Sycamore: London Plane,251 22nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.78315349,-122.4818191
21043,51329,DPW Maintained,Sycamore: London Plane,333 01st St,9.0,Sidewalk: Curb side : Cutout,Private,1/27/15 0:00,3,,37.78712732,-122.394119
21044,86805,Permitted Site,Brisbane Box,650X Phelps St,14.0,Sidewalk: Curb side : Cutout,Purchasing Dept,10/1/07 0:00,3,2x2,37.74111833,-122.3902157
21046,156906,DPW Maintained,Brisbane Box,3251 17th St,1.0,Sidewalk: Curb side : Cutout,Private,,0,Width 3ft,37.76341488,-122.4186962
21050,146027,DPW Maintained,Sycamore: London Plane,4844 California St,1.0,Sidewalk: Curb side : Cutout,Private,,0,Width 5ft,37.78466303,-122.4696085
21051,5587,DPW Maintained,Southern Magnolia,1074 Dolores St,2.0,Sidewalk: Curb side : Cutout,DPW,2/20/07 0:00,3,3X3,37.75220092,-122.4253308
21052,70839,DPW Maintained,Brisbane Box,939 Howard St,1.0,Sidewalk: Curb side : Cutout,Private,,12,,37.78069259,-122.4057957
21053,92830,DPW Maintained,Hybrid Strawberry Tree,1039 Santiago St,1.0,Sidewalk: Curb side : Cutout,Private,11/23/09 0:00,3,,37.74471691,-122.4786426
21055,60582,DPW Maintained,Brisbane Box,1426 Fulton St,1.0,Sidewalk: Curb side : Cutout,DPW,12/29/82 0:00,10,,37.77666747,-122.4402778
21057,213415,DPW Maintained,Kwanzan Flowering Cherry,2493 16th Ave,2.0,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.74146109,-122.4724486
21062,132642,DPW Maintained,Victorian Box,3301 Jackson St,1.0,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.79052571,-122.4493628
21065,46964,DPW Maintained,New Zealand Xmas Tree,3899X Kirkham St,2.0,Sidewalk: Curb side : Cutout,SFUSD,5/1/02 0:00,8,3x20,37.75811133,-122.5024502
21066,90988,DPW Maintained,New Zealand Xmas Tree,2849 Balboa St,2.0,Sidewalk: Curb side : Cutout,DPW,11/13/08 0:00,3,3x3,37.77599464,-122.4894789
21071,225429,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',89 Eureka St,1.0,Sidewalk: Curb side : Cutout,Private,,13,Width 3ft,37.76082967,-122.4382037
21074,129960,DPW Maintained,Brisbane Box,1040 Sutter St,2.0,Sidewalk: Curb side : Cutout,Private,,7,Width 4ft,37.78813935,-122.4176464
21075,108165,DPW Maintained,Sycamore: London Plane,1501X Filbert St,3.0,Sidewalk: Curb side : Cutout,Private,11/26/14 0:00,3,3x3,37.79937861,-122.424532
21077,124073,DPW Maintained,New Zealand Xmas Tree,701 Funston Ave,1.0,Sidewalk: Property side : Yard,Private,,15,,37.77484586,-122.4714796
21080,228863,DPW Maintained,Brisbane Box,412 Valencia St,1.0,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.76633447,-122.4221283
21083,39205,Permitted Site,Swamp Myrtle,2188 Cayuga Ave,3.0,Sidewalk: Curb side : Cutout,Private,11/23/98 0:00,4,3x3,37.71030817,-122.4545102
21084,51330,DPW Maintained,Sycamore: London Plane,333 01st St,8.0,Sidewalk: Curb side : Cutout,Private,1/27/15 0:00,3,,37.78708316,-122.3940649
21087,44523,DPW Maintained,Swamp Myrtle,828 Innes Ave,4.0,Sidewalk: Curb side : Cutout,Private,3/29/01 0:00,6,,37.73152644,-122.3747387
21089,13711,DPW Maintained,Sycamore: London Plane,755X Market St,5.0,Sidewalk: Curb side : Cutout,DPW,,12,4X4,37.78655109,-122.4046093
21091,128149,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',580 North Point St,7.0,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.80613264,-122.4177765
21106,201018,DPW Maintained,Brisbane Box,2427 03rd St,2.0,Sidewalk: Curb side : Cutout,Private,,3,Width 4ft,37.75883433,-122.388259
21118,10704,DPW Maintained,New Zealand Xmas Tree,130X Shields St,2.0,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.71799681,-122.4638279
21121,127886,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',1041 Union St,3.0,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.7994424,-122.4166157
21122,211983,DPW Maintained,Sycamore: London Plane,694 Hearst Ave,1.0,Sidewalk: Property side : Yard,Private,,15,,37.73075382,-122.4528439
21126,193233,DPW Maintained,Southern Magnolia,352 Tehama St,6.0,Sidewalk: Curb side : Cutout,Private,,2,Width 3ft,37.78159203,-122.4038116
21127,26048,DPW Maintained,Swamp Myrtle,122 Broad St,1.0,Sidewalk: Curb side : Cutout,Private,2/16/00 0:00,12,3X3,37.71326131,-122.4569922
21128,20742,DPW Maintained,New Zealand Xmas Tree,1603X Sunset Blvd,5.0,Sidewalk: Curb side : Cutout,DPW,,12,10,37.75709778,-122.4953518
